In rescue but not evac
516
6
518
8
9
22
535
24
536
26
27
28
538
539
540
541
542
554
555
556
558
559
50
562
53
54
565
572
573
574
77
79
83
595
85
86
596
597
94
98
611
102
615
616
617
618
620
622
624
625
627
120
121
633
124
125
127
643
644
645
136
143
655
656
147
659
152
156
157
669
161
674
675
169
682
171
172
683
174
687
176
178
180
181
182
185
189
198
200
201
712
713
714
205
715
717
718
719
723
214
215
216
217
726
727
739
229
741
231
742
233
744
746
236
749
243
244
757
246
768
771
773
774
775
264
266
267
268
270
275
787
789
790
791
793
282
283
284
794
795
287
288
289
290
291
796
293
294
808
809
810
309
822
311
312
313
314
315
316
823
828
830
321
323
324
844
848
850
852
343
855
856
349
861
862
863
864
867
868
362
364
877
879
880
881
370
371
372
373
374
375
376
882
883
884
380
885
889
383
385
386
387
898
899
900
391
901
910
402
403
404
405
406
407
408
915
410
411
412
917
918
920
928
417
929
930
932
933
934
939
429
431
432
433
435
437
949
951
440
952
954
445
958
449
453
455
457
969
970
971
464
465
977
470
471
983
987
477
478
487
498
501
502
505
