FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
0,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,28,1,Location 28 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.143913348182,0.0,1.72692766083,0.0,0.0,0.00144329746934
1,<geoprocessing describe geometry object object at 0x0000017C3FA40630>,53,2,Location 53 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.147648484891,0.0,1.7717451976,0.0,0.0,0.00147762122214
2,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,78,3,Location 78 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.178073589541,0.0,2.13679164452,0.0,0.0,0.00190022917293
3,<geoprocessing describe geometry object object at 0x0000017C3FA40C90>,26,4,Location 26 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.314509364256,0.0,3.77415608321,0.0,0.0,0.00313005805984
4,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,27,5,Location 27 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.314509364256,0.0,3.77415608321,0.0,0.0,0.00313005805984
5,<geoprocessing describe geometry object object at 0x0000017C3FA40BD0>,100,6,Location 100 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.314509364256,0.0,3.77415608321,0.0,0.0,0.00313005805984
6,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,13,7,Location 13 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.447446032391,0.0,5.36907677302,0.0,0.0,0.00453760014725
7,<geoprocessing describe geometry object object at 0x0000017C3FA40870>,80,8,Location 80 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.47216730746,0.0,5.66568472587,0.0,0.0,0.00465797170956
8,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,55,9,Location 55 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.477646027547,0.0,5.73145982803,0.0,0.0,0.00487860028385
9,<geoprocessing describe geometry object object at 0x0000017C3FA40030>,81,10,Location 81 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.601489342183,0.0,7.21767069018,0.0,0.0,0.00618798135132
10,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,14,11,Location 14 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.668141240259,0.0,8.01749346709,0.0,0.0,0.00694702767036
11,<geoprocessing describe geometry object object at 0x0000017C3FA402D0>,33,12,Location 33 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.683568986563,0.0,8.20260255268,0.0,0.0,0.00707010611568
12,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,16,13,Location 16 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.02596455616,0.0,12.311228831,0.0,0.0,0.0109261122041
13,<geoprocessing describe geometry object object at 0x0000017C3FA40AE0>,56,14,Location 56 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.53413329262,0.0,18.4099793019,0.0,0.0,0.0168487025438
14,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,99,15,Location 99 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.53413329262,0.0,18.4099793019,0.0,0.0,0.0168487025438
15,<geoprocessing describe geometry object object at 0x0000017C3FA409C0>,11,16,Location 11 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.53413329262,0.0,18.4099793019,0.0,0.0,0.0168487025438
16,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,10,17,Location 10 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.69533174582,0.0,20.3441956501,0.0,0.0,0.0183575104246
17,<geoprocessing describe geometry object object at 0x0000017C3FA40900>,36,18,Location 36 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.71423812983,0.0,20.5713469526,0.0,0.0,0.0170500243604
18,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,60,19,Location 60 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.7226764443,0.0,20.6726196613,0.0,0.0,0.0171260760944
