FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
0,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,30,1,Location 30 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.133808400206,0.0,1.60572535111,0.0,0.0,0.00141174948272
1,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,28,2,Location 28 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.287547548128,0.0,3.45042862511,0.0,0.0,0.00288250735476
2,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,53,3,Location 53 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.287547548128,0.0,3.45042862511,0.0,0.0,0.00288250735476
3,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,13,4,Location 13 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.359909630404,0.0,4.31904852349,0.0,0.0,0.00343693882781
4,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,80,5,Location 80 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.41426978529,0.0,4.97137712551,0.0,0.0,0.00394219094391
5,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,26,6,Location 26 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.506642462538,0.0,6.07984098434,0.0,0.0,0.0049639156009
6,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,55,7,Location 55 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.525557138721,0.0,6.30682791981,0.0,0.0,0.00513919575192
7,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,77,8,Location 77 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.536296061648,0.0,6.43570113878,0.0,0.0,0.00523871281382
8,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,81,9,Location 81 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.597743309468,0.0,7.17304178393,0.0,0.0,0.00614518677118
9,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,14,10,Location 14 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.670213282747,0.0,8.04268146328,0.0,0.0,0.00696895742262
10,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,33,11,Location 33 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.679822953848,0.0,8.15797364643,0.0,0.0,0.00702731153554
11,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,58,12,Location 58 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.921438954246,0.0,11.0570933474,0.0,0.0,0.00975319653143
12,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,16,13,Location 16 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.02596455616,0.0,12.311228831,0.0,0.0,0.0109261122041
13,<geoprocessing describe geometry object object at 0x0000017C3FA40CC0>,11,14,Location 11 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.3310090221,0.0,15.9726362203,0.0,0.0,0.0149433327523
14,<geoprocessing describe geometry object object at 0x0000017C3FA40210>,99,15,Location 99 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.54091433508,0.0,18.4913613791,0.0,0.0,0.016912096954
15,<geoprocessing describe geometry object object at 0x0000017C3FA4A180>,56,16,Location 56 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.54710001942,0.0,18.5655983187,0.0,0.0,0.0169709775914
16,<geoprocessing describe geometry object object at 0x0000017C3FA4A180>,85,17,Location 85 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.68474825937,0.0,20.2172360567,0.0,0.0,0.016573353676
