FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
21,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,49,22,Location 49 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.72848408051,0.0,8.74194559676,0.0,0.0,0.00752805317305
22,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,48,23,Location 48 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.749894525592,0.0,8.99887773973,0.0,0.0,0.00778940999679
23,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,58,24,Location 58 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.804222022749,0.0,9.65078344488,0.0,0.0,0.00838779121347
24,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,97,25,Location 97 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.898081179359,0.0,10.7771196578,0.0,0.0,0.00937031550734
25,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,98,26,Location 98 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.899421643845,0.0,10.7929768893,0.0,0.0,0.00963745615343
26,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,6,27,Location 6 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.903978023421,0.0,10.8476575391,0.0,0.0,0.00974614742639
27,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,69,28,Location 69 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.913572525631,0.0,10.9629076376,0.0,0.0,0.00944317597314
28,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,71,29,Location 71 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.953818826351,0.0,11.4457724494,0.0,0.0,0.0103074105473
29,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,16,30,Location 16 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.984010515635,0.0,11.808103831,0.0,0.0,0.0104036415258
30,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,95,31,Location 95 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.02742115184,0.0,12.3290610641,0.0,0.0,0.0111782647875
31,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,66,32,Location 66 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.11482736918,0.0,13.3779917394,0.0,0.0,0.0121289505038
32,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,43,33,Location 43 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.13839105938,0.0,13.6607534448,0.0,0.0,0.0122817212011
33,<geoprocessing describe geometry object object at 0x0000017C3FA4A300>,94,34,Location 94 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.17683226348,0.0,14.1220674087,0.0,0.0,0.0126374855416
34,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,19,35,Location 19 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.24128209344,0.0,14.8954815395,0.0,0.0,0.0133290162383
35,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,93,36,Location 93 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.28793408661,0.0,15.4553163608,0.0,0.0,0.0137735317741
36,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,11,37,Location 11 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.3310090221,0.0,15.9726362203,0.0,0.0,0.0149433327523
37,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,56,38,Location 56 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.37114213434,0.0,16.4542901924,0.0,0.0,0.0153199525043
38,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,99,39,Location 99 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.37732781867,0.0,16.528527132,0.0,0.0,0.0153780010834
39,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,67,40,Location 67 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.3949400004,0.0,16.7392843489,0.0,0.0,0.0148403530926
40,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,92,41,Location 92 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.40209722925,0.0,16.8254410475,0.0,0.0,0.0149933210669
41,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,68,42,Location 68 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.42733205606,0.0,17.1280275214,0.0,0.0,0.0151713877384
42,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,44,43,Location 44 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.43458786934,0.0,17.2152992355,0.0,0.0,0.0152884389263
43,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,20,44,Location 20 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.44548184697,0.0,17.3458465871,0.0,0.0,0.0153568724033
44,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,96,45,Location 96 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.47400932048,0.0,17.6882101801,0.0,0.0,0.0156484125553
45,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,5,46,Location 5 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.49422924472,0.0,17.9311090728,0.0,0.0,0.0159009911521
46,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,45,47,Location 45 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.53902857126,0.0,18.4687861207,0.0,0.0,0.0163611068422
47,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,42,48,Location 42 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.58625423573,0.0,19.0352069484,0.0,0.0,0.0168942002806
48,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,21,49,Location 21 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.59420860696,0.0,19.1305844568,0.0,0.0,0.0169172150458
49,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,65,50,Location 65 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.60842147703,0.0,19.3008686212,0.0,0.0,0.0170898769926
50,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,63,51,Location 63 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.61107572459,0.0,19.3331469367,0.0,0.0,0.0172481471529
51,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,64,52,Location 64 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.64003347828,0.0,19.6802080051,0.0,0.0,0.0174511493028
52,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,85,53,Location 85 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.68479289874,0.0,20.2177717462,0.0,0.0,0.0165737559198
53,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,10,54,Location 10 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.69000642844,0.0,20.2807190876,0.0,0.0,0.0183077485501
54,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,46,55,Location 46 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.69873159296,0.0,20.3851897023,0.0,0.0,0.0179450490006
55,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,60,56,Location 60 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.70358274093,0.0,20.4432330109,0.0,0.0,0.0168664664768
56,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,36,57,Location 36 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.71544790964,0.0,20.5856131395,0.0,0.0,0.017006454002
57,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,91,58,Location 91 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.7166851516,0.0,20.6005310097,0.0,0.0,0.0184206567564
58,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,4,59,Location 4 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.72322291769,0.0,20.6789312413,0.0,0.0,0.0185274185811
59,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,90,60,Location 90 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.7870827195,0.0,21.4451388389,0.0,0.0,0.0192555278355
60,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,35,61,Location 35 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.78750983752,0.0,21.450384684,0.0,0.0,0.0175905534247
61,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,86,62,Location 86 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.79862475373,0.0,21.5837160041,0.0,0.0,0.0175993868051
62,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,3,63,Location 3 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.80423941977,0.0,21.6511533249,0.0,0.0,0.0193926922845
63,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,70,64,Location 70 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.82004840887,0.0,21.8410004217,0.0,0.0,0.0191939296946
64,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,41,65,Location 41 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.85091002158,0.0,22.2104357927,0.0,0.0,0.0199849065598
65,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,89,66,Location 89 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.85499415345,0.0,22.2594611473,0.0,0.0,0.0200237805463
66,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,62,67,Location 62 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.86176522082,0.0,22.3406846423,0.0,0.0,0.0201445049719
67,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,72,68,Location 72 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,1.86908410431,0.0,22.4294242972,0.0,0.0,0.0196822892015
68,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,59,69,Location 59 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.8703081276,0.0,22.4439206499,0.0,0.0,0.0185678231965
69,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,34,70,Location 34 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.8825562483,0.0,22.5914613996,0.0,0.0,0.019359934591
70,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,52,71,Location 52 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.89895293956,0.0,22.7881221718,0.0,0.0,0.0202277749462
71,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,31,72,Location 31 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.90139670844,0.0,22.8173208042,0.0,0.0,0.0198698469678
72,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,84,73,Location 84 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.90367864188,0.0,22.8443492833,0.0,0.0,0.0189616954861
73,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,57,74,Location 57 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.91423215409,0.0,22.9713475844,0.0,0.0,0.0199876590544
74,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,82,75,Location 82 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,1.91868303946,0.0,23.024428966,0.0,0.0,0.0193993751745
75,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,12,76,Location 12 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.91998532645,0.0,23.0402921701,0.0,0.0,0.020206008688
76,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,73,77,Location 73 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,1.97371494851,0.0,23.6853026487,0.0,0.0,0.0210037140844
77,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,2,78,Location 2 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,1.98815579223,0.0,23.8572770898,0.0,0.0,0.0215895254277
78,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,83,79,Location 83 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,2.02124421448,0.0,24.2549683202,0.0,0.0,0.0200203936585
79,<geoprocessing describe geometry object object at 0x0000017C3FA40DE0>,39,80,Location 39 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,2.02341495667,0.0,24.2808120242,0.0,0.0,0.0219501152569
80,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,88,81,Location 88 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,2.02411991025,0.0,24.2898567768,0.0,0.0,0.0219044101912
81,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,18,82,Location 18 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,2.03160009311,0.0,24.3796175712,0.0,0.0,0.0218970735373
82,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,38,83,Location 38 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,2.04736489752,0.0,24.568803637,0.0,0.0,0.02216967744
83,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,1,84,Location 1 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,2.05670882311,0.0,24.6799106651,0.0,0.0,0.0223181620664
84,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,40,85,Location 40 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,2.06699005731,0.0,24.8032954452,0.0,0.0,0.0224156082486
85,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,17,86,Location 17 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,2.12782560256,0.0,25.533749351,0.0,0.0,0.0231405994292
86,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,37,87,Location 37 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,5.24619706307,0.0,62.9535305102,0.0,0.0,0.0556582469678
87,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,87,88,Location 87 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,5.40586766372,0.0,64.8692497827,0.0,0.0,0.057641991275
88,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,61,89,Location 61 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,5.42359576281,0.0,65.0819592175,0.0,0.0,0.0578020020091
89,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,54,90,Location 54 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,5.86851725371,0.0,70.4210199288,0.0,0.0,0.0620550405319
90,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,29,91,Location 29 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,5.91200823706,0.0,70.94289296,0.0,0.0,0.0625224958628
91,<geoprocessing describe geometry object object at 0x0000017C3FA40C30>,32,92,Location 32 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,5.9595699192,0.0,71.5136100436,0.0,0.0,0.0630663959041
92,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,79,93,Location 79 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,9.82643685853,0.0,117.91902069,0.0,0.0,0.0999219683211
93,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,130,1,Location 130 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.182122808017,0.0,2.18553237555,0.0,0.0,0.00197401122588
94,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,158,2,Location 158 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.260389677722,0.0,3.12434566349,0.0,0.0,0.00247760592251
95,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,178,3,Location 178 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.28190310885,0.0,3.38297242296,0.0,0.0,0.00301332577953
96,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,182,4,Location 182 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.293766058477,0.0,3.52533793459,0.0,0.0,0.00312307503211
97,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,184,5,Location 184 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.30786825546,0.0,3.69446179013,0.0,0.0,0.00308927419871
98,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,144,6,Location 144 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.37025517051,0.0,4.44319628813,0.0,0.0,0.00353309604
99,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,177,7,Location 177 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.375112332747,0.0,4.50156259376,0.0,0.0,0.00387564786965
100,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,186,8,Location 186 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.393094897238,0.0,4.71682485767,0.0,0.0,0.00370824683247
101,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,128,9,Location 128 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.393764978801,0.0,4.7248662198,0.0,0.0,0.00371445638388
102,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,153,10,Location 153 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.395450473612,0.0,4.74539018059,0.0,0.0,0.00428514790426
103,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,180,11,Location 180 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.397679800678,0.0,4.77216218898,0.0,0.0,0.00399917153615
104,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,135,12,Location 135 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.399671109464,0.0,4.79619120463,0.0,0.0,0.00380650387506
105,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,101,13,Location 101- Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.417777545644,0.0,5.01303075972,0.0,0.0,0.00393697948322
106,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,123,14,Location 123 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.432599321033,0.0,5.19120971938,0.0,0.0,0.00471973814396
107,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,181,15,Location 181 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.440193135839,0.0,5.28237960223,0.0,0.0,0.00433990092355
108,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,129,16,Location 129 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.467370574905,0.0,5.60817548352,0.0,0.0,0.004396316516
109,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,200,17,Location 2000 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.467370574905,0.0,5.60817548352,0.0,0.0,0.004396316516
110,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,196,18,Location 196 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.49583318643,0.0,5.95009948322,0.0,0.0,0.00518509155844
111,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,187,19,Location 187 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.59099870871,0.0,7.09186567853,0.0,0.0,0.00588151496454
112,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,104,20,Location 104- Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.615522125491,0.0,7.38637880467,0.0,0.0,0.00632740478811
113,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,198,21,Location 198 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.635934928231,0.0,7.63145969591,0.0,0.0,0.00644071525971
114,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,125,22,Location 125 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.636765373975,0.0,7.64142482151,0.0,0.0,0.00644853070066
115,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,106,23,Location 106- Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.728415944799,0.0,8.74109470607,0.0,0.0,0.00755421421567
116,<geoprocessing describe geometry object object at 0x0000017C3FA4A270>,175,24,Location 175 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.745385731337,0.0,8.94474925217,0.0,0.0,0.0076849162213
117,<geoprocessing describe geometry object object at 0x0000017C3FA40390>,173,25,Location 173 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.757041202359,0.0,9.0846037642,0.0,0.0,0.00779309004544
