FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
0,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,30,1,Location 30 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.133808400206,0.0,1.60572535111,0.0,0.0,0.00141174948272
1,<geoprocessing describe geometry object object at 0x0000017C3FA4A4B0>,53,2,Location 53 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.147648484891,0.0,1.7717451976,0.0,0.0,0.00147762122214
2,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,78,3,Location 78 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.225577053923,0.0,2.70686393882,0.0,0.0,0.00244747174707
3,<geoprocessing describe geometry object object at 0x0000017C3FA4A4B0>,11,4,Location 11 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.227877336673,0.0,2.73446881947,0.0,0.0,0.00247397127888
4,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,27,5,Location 27 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.245847977219,0.0,2.94986094852,0.0,0.0,0.00234249754035
5,<geoprocessing describe geometry object object at 0x0000017C3FA4A4B0>,100,6,Location 100 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.263564490771,0.0,3.16243999432,0.0,0.0,0.00250710435016
6,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,28,7,Location 28 - Thomas J Kavanaugh VFW Post,1,1,1,,,,,0.0,0.0,0.0,0.277623312977,0.0,3.33134149433,0.0,0.0,0.00279141744164
7,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,13,8,Location 13 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.359909630404,0.0,4.31904852349,0.0,0.0,0.00343693882781
8,<geoprocessing describe geometry object object at 0x0000017C3FA4A4B0>,80,9,Location 80 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.398849599685,0.0,4.78633298538,0.0,0.0,0.00379886770394
9,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,55,10,Location 55 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.398849599685,0.0,4.78633298538,0.0,0.0,0.00379886770394
10,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,14,11,Location 14 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.587689515537,0.0,7.05220704777,0.0,0.0,0.0058437532971
11,<geoprocessing describe geometry object object at 0x0000017C3FA4A4B0>,81,12,Location 81 - Thomas J Kavanaugh VFW Post,2,2,1,,,,,0.0,0.0,0.0,0.597743309468,0.0,7.17304178393,0.0,0.0,0.00614518677118
12,<geoprocessing describe geometry object object at 0x0000017C3FA4A060>,33,13,Location 33 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.679822953848,0.0,8.15797364643,0.0,0.0,0.00702731153554
13,<geoprocessing describe geometry object object at 0x0000017C3FA4A4E0>,58,14,Location 58 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.919512627132,0.0,11.0339766488,0.0,0.0,0.00973172421585
