FID,Shape,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng
171,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,344,9,Location 344 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.396677230898,0.0,4.76001803644,0.0,0.0,0.00443239392858
172,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,317,10,Location 317 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.414170082091,0.0,4.97018067476,0.0,0.0,0.00394126425043
173,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,320,11,Location 320 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.424532799688,0.0,5.09432286634,0.0,0.0,0.00457899117896
174,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,314,12,Location 314 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.477761762405,0.0,5.73304685993,0.0,0.0,0.00502399172132
175,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,315,13,Location 315 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.477761762405,0.0,5.73304685993,0.0,0.0,0.00502399172132
176,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,347,14,Location 347 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.49120542637,0.0,5.89458771865,0.0,0.0,0.00482086144386
177,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,345,15,Location 345 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.565225604611,0.0,6.78277877786,0.0,0.0,0.00580096718701
178,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,387,16,Location 387 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.56676206587,0.0,6.80121835817,0.0,0.0,0.00581521487879
179,<geoprocessing describe geometry object object at 0x0000017C3FA4A8D0>,328,17,Location 328 - Thomas J Kavanaugh VFW Post,2,1,1,,,,,0.0,0.0,0.0,0.57363234191,0.0,6.88352096425,0.0,0.0,0.00568342935965
180,<geoprocessing describe geometry object object at 0x0000017C3FA4A0F0>,369,18,Location 369 - Thomas J Kavanaugh VFW Post,1,2,1,,,,,0.0,0.0,0.0,0.683315479078,0.0,8.1998816495,0.0,0.0,0.00697458980647
