OID_,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
1,4,1,Thomas J Kavanaugh VFW Post - Location 1,1,2,1,,,,,,,,2.056254874134715,,24.674881368231720,,,0.022318162066422
2,4,1,Thomas J Kavanaugh VFW Post - Location 2,1,2,2,,,,,,,,1.987632771408851,,23.851444048730059,,,0.021589525427701
3,4,1,Thomas J Kavanaugh VFW Post - Location 3,2,2,3,,,,,,,,2.054526483116070,,24.654055820261316,,,0.022156830836195
4,4,1,Thomas J Kavanaugh VFW Post - Location 4,1,2,4,,,,,,,,1.723283952848641,,20.679321866329033,,,0.018520848992679
5,4,1,Thomas J Kavanaugh VFW Post - Location 5,2,2,5,,,,,,,,1.299232855679803,,15.590164525488923,,,0.013288114227362
6,2,1,  - Location 6,2,2,6,,,,,,,,0.689597467409719,,8.275189195498465,,,0.007675688319280
7,4,1,Thomas J Kavanaugh VFW Post - Location 7,1,2,7,,,,,,,,0.375118259380447,,4.501313389786462,,,0.004180112736281
8,2,1,  - Location 8,1,2,8,,,,,,,,0.632236908180731,,7.587005727583315,,,0.006811961651683
9,4,1,Thomas J Kavanaugh VFW Post - Location 9,2,2,9,,,,,,,,0.545745933256109,,6.548554142193119,,,0.005338408512436
10,2,1,  - Location 10,1,2,10,,,,,,,,0.452880087082300,,5.434504811167531,,,0.004975690285257
11,2,1,  - Location 11,2,2,11,,,,,,,,0.659707620377571,,7.916565358010844,,,0.006941818405469
12,2,1,  - Location 12,2,2,12,,,,,,,,0.645833533430570,,7.750181409255501,,,0.006577645749099
13,4,1,Thomas J Kavanaugh VFW Post - Location 13,1,1,13,,,,,,,,0.359909630403708,,4.319048523489372,,,0.003436938827811
14,4,1,Thomas J Kavanaugh VFW Post - Location 14,2,1,14,,,,,,,,0.587689515536705,,7.052207047768579,,,0.005843753297099
15,2,1,  - Location 15,2,2,15,,,,,,,,0.734393492971188,,8.812794591238294,,,0.007319497851401
16,3,1,  - Location 16,2,1,16,,,,,,,,0.509079942237257,,6.109070248051044,,,0.005067504673275
17,4,1,Thomas J Kavanaugh VFW Post - Location 17,2,2,17,,,,,,,,2.127886637717291,,25.534139976010579,,,0.023134029840735
18,4,1,Thomas J Kavanaugh VFW Post - Location 18,2,2,18,,,,,,,,2.066130732756602,,24.793289446174199,,,0.022194337365144
19,4,1,Thomas J Kavanaugh VFW Post - Location 20,2,2,20,,,,,,,,1.200646609846769,,14.407417217116265,,,0.012227484624403
20,4,1,Thomas J Kavanaugh VFW Post - Location 21,1,2,21,,,,,,,,1.100453266379582,,13.205242659941760,,,0.011157268081790
21,4,1,Thomas J Kavanaugh VFW Post - Location 22,1,2,22,,,,,,,,0.675995280240565,,8.111558783914711,,,0.006813636385829
22,4,1,Thomas J Kavanaugh VFW Post - Location 23,2,2,23,,,,,,,,0.557973443696090,,6.695757840665362,,,0.005807916092318
23,2,1,  - Location 24,2,2,24,,,,,,,,0.650067619223800,,7.800796254649581,,,0.007168916513349
24,4,1,Thomas J Kavanaugh VFW Post - Location 26,1,2,26,,,,,,,,0.462427731658952,,5.548717047146416,,,0.004547281553169
25,4,1,Thomas J Kavanaugh VFW Post - Location 27,1,2,27,,,,,,,,0.433570199729652,,5.202387684841757,,,0.004255192331476
26,4,1,Thomas J Kavanaugh VFW Post - Location 28,1,2,28,,,,,,,,0.215077250098720,,2.581007928255159,,,0.002357529313429
27,3,1,  - Location 29,1,1,29,,,,,,,,0.988822874550273,,11.866292046275717,,,0.010269154015650
28,4,1,Thomas J Kavanaugh VFW Post - Location 30,1,2,30,,,,,,,,0.133808400205796,,1.605725351107665,,,0.001411749482722
29,2,1,  - Location 31,2,2,31,,,,,,,,0.579179729874392,,6.950256918345610,,,0.005771922538575
30,3,1,  - Location 32,2,1,32,,,,,,,,0.941261192401124,,11.295574962699476,,,0.009727578235061
31,3,1,  - Location 33,1,2,33,,,,,,,,0.450144545819081,,5.401948608370965,,,0.004468200829193
32,2,1,  - Location 34,1,2,34,,,,,,,,0.563856418303088,,6.766289596392208,,,0.005623198214031
33,2,1,  - Location 35,2,2,35,,,,,,,,0.984365252223253,,11.812449706845019,,,0.010196300053306
34,2,1,  - Location 36,2,2,36,,,,,,,,0.931143583760745,,11.173853719134414,,,0.009814230245605
35,3,1,  - Location 37,1,1,37,,,,,,,,1.587852030446570,,19.054496927322923,,,0.016200278322922
36,4,1,Thomas J Kavanaugh VFW Post - Location 38,1,2,38,,,,,,,,2.081895537167047,,24.982475511973252,,,0.022466941267838
37,4,1,Thomas J Kavanaugh VFW Post - Location 39,1,2,39,,,,,,,,2.023475991828922,,24.281202649195734,,,0.021943545668427
38,4,1,Thomas J Kavanaugh VFW Post - Location 40,1,2,40,,,,,,,,2.066536108332478,,24.798266148286523,,,0.022415608248603
39,4,1,Thomas J Kavanaugh VFW Post - Location 41,1,2,41,,,,,,,,1.850120379250684,,22.201500245803455,,,0.019984906559769
40,4,1,Thomas J Kavanaugh VFW Post - Location 42,1,2,42,,,,,,,,1.586315270881981,,19.035597573356160,,,0.016887630692127
41,4,1,Thomas J Kavanaugh VFW Post - Location 43,1,2,43,,,,,,,,1.138391059378960,,13.660753444775306,,,0.012281721201137
42,4,1,Thomas J Kavanaugh VFW Post - Location 44,2,2,44,,,,,,,,1.358874231061111,,16.305974362844452,,,0.013900666453186
43,4,1,Thomas J Kavanaugh VFW Post - Location 45,2,2,45,,,,,,,,1.254433529142085,,15.052487477674717,,,0.012827998537305
44,4,1,Thomas J Kavanaugh VFW Post - Location 46,1,2,46,,,,,,,,1.051322635366491,,12.615347223494581,,,0.010700497095790
45,2,1,  - Location 47,1,2,47,,,,,,,,0.862158213991811,,10.345697256498196,,,0.009307627667559
46,4,1,Thomas J Kavanaugh VFW Post - Location 48,1,2,48,,,,,,,,0.749894525592339,,8.998877739725254,,,0.007789409996787
47,4,1,Thomas J Kavanaugh VFW Post - Location 49,2,2,49,,,,,,,,0.698889152700105,,8.386261595318178,,,0.006930746529368
48,4,1,Thomas J Kavanaugh VFW Post - Location 50,2,2,50,,,,,,,,0.550863400825251,,6.609986441415905,,,0.005386567844480
49,2,1,  - Location 51,2,2,51,,,,,,,,0.554766070869454,,6.657264379008518,,,0.006101096803762
50,2,1,  - Location 52,1,2,52,,,,,,,,0.661292540584564,,7.935657895350831,,,0.006912259683228
51,4,1,Thomas J Kavanaugh VFW Post - Location 53,2,2,53,,,,,,,,0.236425740545654,,2.837151611157228,,,0.002424342294570
52,4,1,Thomas J Kavanaugh VFW Post - Location 54,2,2,54,,,,,,,,0.894638678370744,,10.735262270651884,,,0.008815070070292
53,4,1,Thomas J Kavanaugh VFW Post - Location 55,1,2,55,,,,,,,,0.427638929059963,,5.131373002511182,,,0.004028363682821
54,2,1,  - Location 56,1,2,56,,,,,,,,0.619574508139396,,7.434911385950294,,,0.006565198653418
55,2,1,  - Location 57,1,2,57,,,,,,,,0.592015175528455,,7.104283698521957,,,0.005889734625213
56,3,1,  - Location 58,2,1,58,,,,,,,,0.404554340321439,,4.854934764494735,,,0.003894589000609
57,2,1,  - Location 59,2,2,59,,,,,,,,0.901566962140705,,10.818913740919523,,,0.009219030281506
58,2,1,  - Location 60,1,2,60,,,,,,,,0.919261822524009,,11.031291542029907,,,0.009674242720402
59,3,1,  - Location 61,1,1,61,,,,,,,,2.050967024033992,,24.611827585851817,,,0.020878908684368
60,4,1,Thomas J Kavanaugh VFW Post - Location 62,2,2,62,,,,,,,,1.861025844217777,,22.332334006320849,,,0.020144504971910
61,4,1,Thomas J Kavanaugh VFW Post - Location 63,1,2,63,,,,,,,,1.611136759741394,,19.333537561745704,,,0.017241577564498
62,4,1,Thomas J Kavanaugh VFW Post - Location 64,1,2,64,,,,,,,,1.638751871716903,,19.664975315361744,,,0.017451149302797
63,4,1,Thomas J Kavanaugh VFW Post - Location 65,2,2,65,,,,,,,,1.607126814782188,,19.285468824958439,,,0.017089876992611
64,4,1,Thomas J Kavanaugh VFW Post - Location 66,1,2,66,,,,,,,,1.114827369178853,,13.377991739434471,,,0.012128950503849
65,4,1,Thomas J Kavanaugh VFW Post - Location 67,1,2,67,,,,,,,,1.251163425828250,,15.013552253934035,,,0.012744003935091
66,4,1,Thomas J Kavanaugh VFW Post - Location 68,2,2,68,,,,,,,,1.218787412168318,,14.625082872986322,,,0.012412969289287
67,4,1,Thomas J Kavanaugh VFW Post - Location 69,1,2,69,,,,,,,,0.721439021461783,,8.656862157649437,,,0.007289262000752
68,4,1,Thomas J Kavanaugh VFW Post - Location 70,1,2,70,,,,,,,,1.172576027278802,,14.070346124812010,,,0.011949377789781
69,2,1,  - Location 71,2,2,71,,,,,,,,0.669812415846825,,8.037757230857745,,,0.007424793820113
70,4,1,Thomas J Kavanaugh VFW Post - Location 72,2,2,72,,,,,,,,1.221611722718990,,14.658770000301470,,,0.012437737296662
71,2,1,  - Location 73,2,2,73,,,,,,,,0.736054549537879,,8.832838372257326,,,0.007688198821517
72,2,1,  - Location 74,1,2,74,,,,,,,,0.545076447805153,,6.540977482833800,,,0.006012186221173
73,4,1,Thomas J Kavanaugh VFW Post - Location 75,1,2,75,,,,,,,,0.458953604431810,,5.506916818864288,,,0.004656320364977
74,4,1,Thomas J Kavanaugh VFW Post - Location 76,1,2,76,,,,,,,,0.358931255663528,,4.307177660233383,,,0.003907652924344
75,4,1,Thomas J Kavanaugh VFW Post - Location 77,1,2,77,,,,,,,,0.561840884547670,,6.741678637690661,,,0.005489877444735
76,4,1,Thomas J Kavanaugh VFW Post - Location 78,1,2,78,,,,,,,,0.225577053922552,,2.706863938817094,,,0.002447471747070
77,4,1,Thomas J Kavanaugh VFW Post - Location 79,2,2,79,,,,,,,,1.587862152703385,,19.053928528602778,,,0.015360119929369
78,4,1,Thomas J Kavanaugh VFW Post - Location 80,1,1,80,,,,,,,,0.424601359019251,,5.095357291900374,,,0.004038218156404
79,3,1,  - Location 81,1,2,81,,,,,,,,0.516648678575248,,6.200038418298704,,,0.005339428002124
80,2,1,  - Location 82,2,2,82,,,,,,,,0.704824611330418,,8.457856894305181,,,0.007186254848768
81,2,1,  - Location 83,2,2,83,,,,,,,,0.926442642840231,,11.117387554984125,,,0.009526565031322
82,2,1,  - Location 84,2,2,84,,,,,,,,0.868196447857016,,10.418485107559814,,,0.008825157991939
83,2,1,  - Location 85,1,2,85,,,,,,,,0.900410087657349,,10.805151219697084,,,0.009381532163400
84,2,1,  - Location 86,1,2,86,,,,,,,,1.014241942648376,,12.171095477576674,,,0.010407163048783
85,3,1,  - Location 87,2,1,87,,,,,,,,2.034036913317478,,24.408692762319355,,,0.020726100479859
86,4,1,Thomas J Kavanaugh VFW Post - Location 88,2,2,88,,,,,,,,2.058650549896440,,24.703528651781973,,,0.022201674019038
87,4,1,Thomas J Kavanaugh VFW Post - Location 89,2,2,89,,,,,,,,1.854204511118369,,22.250525600408192,,,0.020023780546287
88,4,1,Thomas J Kavanaugh VFW Post - Location 90,1,2,90,,,,,,,,1.787143754653706,,21.445529463923531,,,0.019248958247078
89,4,1,Thomas J Kavanaugh VFW Post - Location 91,1,2,91,,,,,,,,1.716746186760976,,20.600921634680159,,,0.018414087167951
90,4,1,Thomas J Kavanaugh VFW Post - Location 92,2,2,92,,,,,,,,1.402158264407769,,16.825831672511587,,,0.014986751478445
91,4,1,Thomas J Kavanaugh VFW Post - Location 93,2,2,93,,,,,,,,1.287491581730253,,15.449847610808890,,,0.013773531774078
92,4,1,Thomas J Kavanaugh VFW Post - Location 94,1,2,94,,,,,,,,1.176618640435754,,14.119528346161497,,,0.012637485541639
93,4,1,Thomas J Kavanaugh VFW Post - Location 95,1,2,95,,,,,,,,1.027421151835339,,12.329061064147302,,,0.011178264787482
94,4,1,Thomas J Kavanaugh VFW Post - Location 96,2,2,96,,,,,,,,1.172133264417032,,14.065294750645160,,,0.011935944472427
95,4,1,Thomas J Kavanaugh VFW Post - Location 97,2,2,97,,,,,,,,0.766264862689198,,9.194788706168513,,,0.007750408010697
96,2,1,  - Location 98,2,2,98,,,,,,,,0.719716685977937,,8.636621826996462,,,0.007971472014652
97,2,1,  - Location 99,2,2,99,,,,,,,,0.613388823803441,,7.360674446321882,,,0.006506318016040
98,4,1,Thomas J Kavanaugh VFW Post - Location 100,1,2,100,,,,,,,,0.320833224789793,,3.849600914659727,,,0.003095107269479
99,4,1,Thomas J Kavanaugh VFW Post - Location 101,1,2,101,,,,,,,,0.417777545643655,,5.013030759722820,,,0.003936979483216
100,4,1,Thomas J Kavanaugh VFW Post - Location 102,1,2,102,,,,,,,,1.814878821198273,,21.777767435706945,,,0.017399500607491
101,2,1,  - Location 103,2,2,103,,,,,,,,0.428675018420115,,5.144213742063737,,,0.004010544163341
102,3,1,  - Location 104,1,2,104,,,,,,,,0.514445374175555,,6.173543450127166,,,0.005167093315645
103,2,1,  - Location 105,2,2,105,,,,,,,,0.532498419445298,,6.390104001657866,,,0.005153038437311
104,3,1,  - Location 106,2,1,106,,,,,,,,0.456358343076208,,5.476537565809931,,,0.004527586319765
105,3,1,  - Location 107,1,1,107,,,,,,,,1.231622796201288,,14.779692180809462,,,0.012471579202791
106,3,1,  - Location 108,2,1,108,,,,,,,,2.005393708958731,,24.065019152604382,,,0.020467570384983
107,4,1,Thomas J Kavanaugh VFW Post - Location 109,1,2,109,,,,,,,,2.049039516670106,,24.587936503868704,,,0.022234998786657
108,4,1,Thomas J Kavanaugh VFW Post - Location 110,2,2,110,,,,,,,,2.081084136020862,,24.972733637186902,,,0.022335587371269
109,4,1,Thomas J Kavanaugh VFW Post - Location 111,2,2,111,,,,,,,,2.001787973116767,,24.021287117698712,,,0.021751085425034
110,4,1,Thomas J Kavanaugh VFW Post - Location 112,1,2,112,,,,,,,,1.603369723237450,,19.240307873392553,,,0.017088368782599
111,4,1,Thomas J Kavanaugh VFW Post - Location 113,1,2,113,,,,,,,,1.571940670892465,,18.863159064195152,,,0.016794410189728
112,4,1,Thomas J Kavanaugh VFW Post - Location 114,1,2,114,,,,,,,,1.425134568875871,,17.101535499437535,,,0.015227740278166
113,4,1,Thomas J Kavanaugh VFW Post - Location 115,2,2,115,,,,,,,,1.062416526812656,,12.748980011204996,,,0.011598158838327
114,4,1,Thomas J Kavanaugh VFW Post - Location 116,2,2,116,,,,,,,,1.031498582547422,,12.377995197600315,,,0.011222132779977
115,4,1,Thomas J Kavanaugh VFW Post - Location 117,2,2,117,,,,,,,,1.206666968505729,,14.479710062754497,,,0.012320381366162
116,4,1,Thomas J Kavanaugh VFW Post - Location 118,1,2,118,,,,,,,,1.181736765786985,,14.180524076630185,,,0.012034137456903
117,4,1,Thomas J Kavanaugh VFW Post - Location 119,1,2,119,,,,,,,,1.104134862058742,,13.249277152155914,,,0.011240613290717
118,2,1,  - Location 120,1,2,120,,,,,,,,1.033311650026156,,12.399743420535225,,,0.010985407634449
119,4,1,Thomas J Kavanaugh VFW Post - Location 121,1,2,121,,,,,,,,0.709355672262543,,8.511861945326778,,,0.007176215976041
120,4,1,Thomas J Kavanaugh VFW Post - Location 122,2,2,122,,,,,,,,1.251529755047524,,15.017791313546029,,,0.012741848709304
121,4,1,Thomas J Kavanaugh VFW Post - Location 123,1,2,123,,,,,,,,0.432599321033310,,5.191209719375991,,,0.004719738143961
122,2,1,  - Location 124,2,2,124,,,,,,,,0.765775409690414,,9.189110564760606,,,0.008161478702780
123,4,1,Thomas J Kavanaugh VFW Post - Location 125,2,2,125,,,,,,,,0.464283060398534,,5.570983078418640,,,0.004565020366225
124,2,1,  - Location 126,2,2,126,,,,,,,,0.487729652798216,,5.852748358473595,,,0.005485977184837
125,4,1,Thomas J Kavanaugh VFW Post - Location 127,2,2,127,,,,,,,,1.223527458762302,,14.681730578681591,,,0.011845206937460
126,4,1,Thomas J Kavanaugh VFW Post - Location 128,2,2,128,,,,,,,,0.393764978801446,,4.724866219795002,,,0.003714456383884
127,4,1,Thomas J Kavanaugh VFW Post - Location 129,1,2,129,,,,,,,,0.462480676189841,,5.549493901369620,,,0.004351095739278
128,4,1,Thomas J Kavanaugh VFW Post - Location 130,1,2,130,,,,,,,,0.182122808016769,,2.185532375547142,,,0.001974011225881
129,2,1,  - Location 131,2,2,131,,,,,,,,0.705132334677595,,8.461796207996420,,,0.007142040864023
130,2,1,  - Location 132,2,2,132,,,,,,,,0.628469348295823,,7.541662017866432,,,0.006648670903323
131,2,1,  - Location 133,2,2,133,,,,,,,,0.588018619908650,,7.056196203882254,,,0.006269069880000
132,2,1,  - Location 134,1,2,134,,,,,,,,0.627041834573731,,7.524607515745317,,,0.006211231546235
133,4,1,Thomas J Kavanaugh VFW Post - Location 135,2,1,135,,,,,,,,0.399671109463551,,4.796191204628529,,,0.003806503875064
134,2,1,  - Location 136,1,2,136,,,,,,,,0.645968574267099,,7.751606669851943,,,0.006493380813192
135,2,1,  - Location 137,1,2,137,,,,,,,,0.829409461803209,,9.953181433237605,,,0.008629120710093
136,3,1,  - Location 138,1,1,138,,,,,,,,1.417622450556134,,17.011704125326748,,,0.014449534417889
137,4,1,Thomas J Kavanaugh VFW Post - Location 139,1,2,139,,,,,,,,2.089947280496757,,25.079093357592960,,,0.022419309425142
138,4,1,Thomas J Kavanaugh VFW Post - Location 140,2,2,140,,,,,,,,1.570131190273342,,18.841444122731208,,,0.016773766806320
139,4,1,Thomas J Kavanaugh VFW Post - Location 141,2,2,141,,,,,,,,1.445834494276405,,17.349950895125676,,,0.015448862285476
140,4,1,Thomas J Kavanaugh VFW Post - Location 142,2,2,142,,,,,,,,2.023698581201983,,24.283873474006967,,,0.021946083173880
141,4,1,Thomas J Kavanaugh VFW Post - Location 143,2,2,143,,,,,,,,0.818036048099931,,9.815997481287102,,,0.008038429804049
142,4,1,Thomas J Kavanaugh VFW Post - Location 144,1,1,144,,,,,,,,0.370255170510272,,4.443196288134879,,,0.003533096039996
143,2,1,  - Location 145,1,2,145,,,,,,,,0.526964923591457,,6.323705034830486,,,0.005101934615290
144,4,1,Thomas J Kavanaugh VFW Post - Location 146,1,2,146,,,,,,,,1.641570112284808,,19.698757538156404,,,0.017588775052485
145,2,1,  - Location 147,2,2,147,,,,,,,,0.915134852581803,,10.981700052467549,,,0.009396854491209
146,4,1,Thomas J Kavanaugh VFW Post - Location 148,1,2,148,,,,,,,,1.062517751365512,,12.749810933124492,,,0.010815027675657
147,4,1,Thomas J Kavanaugh VFW Post - Location 149,2,2,149,,,,,,,,0.774170938123407,,9.289621613063629,,,0.007857119286797
148,4,1,Thomas J Kavanaugh VFW Post - Location 150,2,2,150,,,,,,,,1.061407312126644,,12.736357511108523,,,0.010803615415834
149,4,1,Thomas J Kavanaugh VFW Post - Location 151,2,2,151,,,,,,,,1.271523263934474,,15.257741438390468,,,0.012963872694882
150,2,1,  - Location 152,1,2,152,,,,,,,,0.697164790893993,,8.366208058079053,,,0.007448151586425
151,4,1,Thomas J Kavanaugh VFW Post - Location 153,1,2,153,,,,,,,,0.395450473611561,,4.745390180589055,,,0.004285147904261
152,2,1,  - Location 154,2,2,154,,,,,,,,0.539823571282213,,6.477936773944702,,,0.005963985696905
153,2,1,  - Location 155,2,2,155,,,,,,,,0.616040929643791,,7.392634897874585,,,0.006663348742953
154,4,1,Thomas J Kavanaugh VFW Post - Location 156,1,2,156,,,,,,,,1.316961048743739,,15.802994207680088,,,0.012567546679611
155,4,1,Thomas J Kavanaugh VFW Post - Location 157,2,2,157,,,,,,,,0.970643600387557,,11.647320584040559,,,0.009516926178234
156,4,1,Thomas J Kavanaugh VFW Post - Location 158,2,2,158,,,,,,,,0.260389677722154,,3.124345663487540,,,0.002477605922505
157,2,1,  - Location 159,2,2,159,,,,,,,,0.451812141554051,,5.421844312531227,,,0.004223935240460
158,2,1,  - Location 160,1,2,160,,,,,,,,0.869046830575501,,10.428689253258637,,,0.008835195385241
159,2,1,  - Location 161,2,2,161,,,,,,,,1.092232195441105,,13.106911482964527,,,0.011166680126300
160,4,1,Thomas J Kavanaugh VFW Post - Location 163,1,2,163,,,,,,,,2.093734366593347,,25.124584007671874,,,0.022803016677959
161,4,1,Thomas J Kavanaugh VFW Post - Location 164,2,2,164,,,,,,,,2.008919879758623,,24.106741851890757,,,0.021634152294358
162,4,1,Thomas J Kavanaugh VFW Post - Location 165,2,2,165,,,,,,,,2.070652233692434,,24.847576302538350,,,0.022341079633239
163,4,1,Thomas J Kavanaugh VFW Post - Location 166,1,2,166,,,,,,,,1.672116562471217,,20.065334759663507,,,0.017937264017176
164,4,1,Thomas J Kavanaugh VFW Post - Location 167,2,2,167,,,,,,,,1.582834959416423,,18.994021257553548,,,0.016968984194369
165,4,1,Thomas J Kavanaugh VFW Post - Location 168,1,2,168,,,,,,,,1.533755994313773,,18.404936693522401,,,0.016372734658110
166,4,1,Thomas J Kavanaugh VFW Post - Location 169,1,2,169,,,,,,,,1.277548253846176,,15.330835190037599,,,0.013698938447369
167,4,1,Thomas J Kavanaugh VFW Post - Location 170,1,2,170,,,,,,,,1.458992631619688,,17.507878010100313,,,0.015584537270812
168,4,1,Thomas J Kavanaugh VFW Post - Location 171,2,2,171,,,,,,,,1.263703959274754,,15.164491359870537,,,0.013516319642361
169,4,1,Thomas J Kavanaugh VFW Post - Location 172,1,2,172,,,,,,,,0.721562022314421,,8.658330903615534,,,0.007308879653049
170,4,1,Thomas J Kavanaugh VFW Post - Location 173,1,2,173,,,,,,,,0.670332030851327,,8.043603427872954,,,0.006665709656976
171,2,1,  - Location 174,2,2,174,,,,,,,,0.674538144762181,,8.094506459877728,,,0.007559296587475
172,4,1,Thomas J Kavanaugh VFW Post - Location 175,1,2,175,,,,,,,,0.681987501873409,,8.183457939902789,,,0.006773883481118
173,2,1,  - Location 176,1,2,176,,,,,,,,0.656296088536967,,7.875535165066538,,,0.007226119670287
174,4,1,Thomas J Kavanaugh VFW Post - Location 177,1,2,177,,,,,,,,0.458953604431810,,5.506916818864288,,,0.004656320364977
