OID_,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,StartTime,EndTime,StartTimeUTC,EndTimeUTC,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
189,4,1,Thomas J Kavanaugh VFW Post - Location 296,1,1,296,,,,,,,,0.512953195839110,,6.155573394390723,,,0.005022396112586
190,4,1,Thomas J Kavanaugh VFW Post - Location 297,2,1,297,,,,,,,,0.454726205058305,,5.456859181363417,,,0.004318214391098
191,2,1,  - Location 298,1,2,298,,,,,,,,0.607608718372357,,7.291407952756789,,,0.006032862170907
192,3,1,  - Location 299,2,1,299,,,,,,,,0.895029106431333,,10.740812387448615,,,0.009200966336723
193,3,1,  - Location 310,1,1,310,,,,,,,,2.142379725691375,,25.708733057495756,,,0.021949540955116
194,2,1,  - Location 311,1,2,311,,,,,,,,1.517274569202411,,18.207177618786417,,,0.015804366593113
195,3,1,  - Location 312,2,1,312,,,,,,,,1.397547829235219,,16.771062694117941,,,0.014128333967339
196,2,1,  - Location 313,1,2,313,,,,,,,,0.675388434174993,,8.104560143538260,,,0.007281057209691
197,2,1,  - Location 314,1,2,314,,,,,,,,1.776800514291313,,21.321460871619486,,,0.018453004075335
198,2,1,  - Location 315,1,2,315,,,,,,,,1.792688090563483,,21.512078494362218,,,0.018637873298903
199,4,1,Thomas J Kavanaugh VFW Post - Location 316,2,2,316,,,,,,,,0.251812997508961,,3.021839728323922,,,0.002734842074418
200,4,1,Thomas J Kavanaugh VFW Post - Location 317,2,1,317,,,,,,,,0.472713646610248,,5.672710711333179,,,0.004485398837801
201,4,1,Thomas J Kavanaugh VFW Post - Location 318,2,2,318,,,,,,,,0.204014348153933,,2.447938173828417,,,0.001953829327757
202,4,1,Thomas J Kavanaugh VFW Post - Location 319,2,2,319,,,,,,,,0.130545110049552,,1.566563466073369,,,0.001373773255037
203,2,1,  - Location 320,2,2,320,,,,,,,,1.651744942207761,,19.821083950926948,,,0.017192980340431
204,3,1,  - Location 321,1,1,321,,,,,,,,1.253426764633752,,15.041640389222009,,,0.012841808788095
205,4,1,Thomas J Kavanaugh VFW Post - Location 322,1,1,322,,,,,,,,0.430276343922393,,5.163341325053948,,,0.004339328687215
206,3,1,  - Location 323,2,1,323,,,,,,,,1.887479846421876,,22.650504858229290,,,0.019126461996930
207,3,1,  - Location 324,1,1,324,,,,,,,,1.675479499963550,,20.106180000941180,,,0.016975213414892
208,4,1,Thomas J Kavanaugh VFW Post - Location 325,2,2,325,,,,,,,,0.166565994384635,,1.998635650185186,,,0.001605905824060
209,2,1,  - Location 326,2,2,326,,,,,,,,0.559991041915550,,6.719906311243587,,,0.005587715753540
210,2,1,  - Location 327,1,2,327,,,,,,,,0.730598996700575,,8.767185643551434,,,0.007463926070397
211,4,1,Thomas J Kavanaugh VFW Post - Location 328,2,1,328,,,,,,,,0.573632341910017,,6.883520964248332,,,0.005683429359651
212,2,1,  - Location 330,2,2,330,,,,,,,,0.816450431930672,,9.797670908158205,,,0.008476439433947
213,2,1,  - Location 331,1,2,331,,,,,,,,1.051435974678620,,12.617567684715521,,,0.010968602796036
214,3,1,  - Location 337,2,1,337,,,,,,,,2.309167901846148,,27.710548508323278,,,0.023761249268662
215,2,1,  - Location 343,2,2,343,,,,,,,,0.844259452046003,,10.131064710474641,,,0.008976611079801
216,2,1,  - Location 344,2,2,344,,,,,,,,1.551716599865263,,18.620574327707637,,,0.016230925531282
217,2,1,  - Location 345,2,2,345,,,,,,,,1.796196943192583,,21.554258898787261,,,0.018406833850882
218,2,1,  - Location 346,2,2,346,,,,,,,,1.205867526572360,,14.470279765616407,,,0.012452964419579
219,4,1,Thomas J Kavanaugh VFW Post - Location 347,2,1,347,,,,,,,,0.512953195839110,,6.155573394390723,,,0.005022396112586
220,4,1,Thomas J Kavanaugh VFW Post - Location 348,2,2,348,,,,,,,,0.306267518251778,,3.675275965830773,,,0.003237595061027
221,3,1,  - Location 349,1,1,349,,,,,,,,1.502048732113713,,18.024818794642357,,,0.015218628752361
222,3,1,  - Location 350,2,1,350,,,,,,,,0.917073281798307,,11.005331784298992,,,0.009451341941271
223,2,1,  - Location 351,2,2,351,,,,,,,,1.032106578295441,,12.385503549476836,,,0.010740376035778
224,2,1,  - Location 357,1,2,357,,,,,,,,2.364513415564438,,28.373831529969369,,,0.024874629134180
225,2,1,  - Location 358,1,2,358,,,,,,,,2.301368368040170,,27.616856483980953,,,0.024157545339182
226,2,1,  - Location 362,1,2,362,,,,,,,,1.444329680663836,,17.331922582844474,,,0.014951735306848
227,2,1,  - Location 364,2,2,364,,,,,,,,1.439736667001950,,17.276811238252883,,,0.014898047562511
228,3,1,  - Location 365,2,1,365,,,,,,,,1.516266006616108,,18.195579741128562,,,0.015439121318537
229,2,1,  - Location 367,1,2,367,,,,,,,,1.083145635212964,,12.997626274450528,,,0.011208038135385
230,3,1,  - Location 369,1,1,369,,,,,,,,1.765851488716148,,21.190682791377846,,,0.017852958118806
231,2,1,  - Location 370,1,2,370,,,,,,,,0.469179739472895,,5.630127537147858,,,0.005315764780763
232,2,1,  - Location 372,2,2,372,,,,,,,,0.684501485902371,,8.213901341715911,,,0.007262904123663
233,2,1,  - Location 373,1,2,373,,,,,,,,0.616184409055808,,7.394169280030031,,,0.006720127956810
234,3,1,  - Location 375,2,1,375,,,,,,,,1.525784159602266,,18.309545762000042,,,0.015525658066777
235,4,1,Thomas J Kavanaugh VFW Post - Location 376,1,2,376,,,,,,,,0.208059588980534,,2.496757792375782,,,0.002160332079338
236,4,1,Thomas J Kavanaugh VFW Post - Location 379,2,1,379,,,,,,,,0.372338233588876,,4.468193303482598,,,0.003552457698621
237,3,1,  - Location 380,1,1,380,,,,,,,,2.033156257696755,,24.398358895920680,,,0.020576558622685
238,2,1,  - Location 381,2,2,381,,,,,,,,2.315426039441573,,27.784882390544926,,,0.024401504944798
239,2,1,  - Location 382,1,2,382,,,,,,,,2.318441364540746,,27.821748263357282,,,0.024333334149850
240,2,1,  - Location 383,1,2,383,,,,,,,,1.317301553314766,,15.807509709978738,,,0.013812912887847
241,2,1,  - Location 385,1,2,385,,,,,,,,0.784011844176709,,9.408094923194136,,,0.008485519708310
242,2,1,  - Location 386,2,2,386,,,,,,,,0.716296184703618,,8.595534324560374,,,0.007607655365119
243,2,1,  - Location 388,1,2,388,,,,,,,,0.746157142510491,,8.953736767203905,,,0.007936454040801
244,2,1,  - Location 389,1,2,389,,,,,,,,0.582613326828831,,6.991415525920626,,,0.005937453963195
